dim,icc,SEM,MDC,stream
685,-0.04122142,0.002906028,0.00805509850926693,gravity
686,-0.053870004,0.0029012184,0.00804176702644356,gravity
687,-0.06371621,0.002904177,0.008049967789005236,gravity
688,-0.07053394,0.002914615,0.008078900533665863,gravity
689,-0.074276045,0.002932588,0.008128719504720097,gravity
690,-0.07506457,0.0029584055,0.008200281758332408,gravity
691,-0.07314098,0.0029915762,0.008292226201542805,gravity
692,-0.068847775,0.0030314245,0.00840267996011237,gravity
693,-0.06258975,0.0030771375,0.008529390034741279,gravity
694,-0.054798283,0.0031278227,0.0086698820629788,gravity
695,-0.04589819,0.0031825593,0.008821604237540059,gravity
696,-0.036285613,0.0032404356,0.008982029275337663,gravity
697,-0.026310142,0.0033005823,0.00914874735128266,gravity
698,-0.016283976,0.0033617374,0.009318260540366448,gravity
699,-0.006454078,0.0034231956,0.009488614005900642,gravity
700,0.0030116655,0.003484753,0.009659242400596029,gravity
701,0.011978876,0.0035458228,0.009828519382935694,gravity
702,0.020357069,0.0036058894,0.00999501545035616,gravity
703,0.028090995,0.0036645043,0.0101574876132695,gravity
704,0.03515361,0.0037212807,0.010314863906096507,gravity
705,0.04154118,0.0037758937,0.010466243387266703,gravity
706,0.04726678,0.003828068,0.01061086322516382,gravity
707,0.052356336,0.0038775834,0.010748112896345398,gravity
708,0.056825653,0.003923936,0.010876595166928849,gravity
709,0.060718797,0.0039670463,0.010996091255257731,gravity
710,0.064101,0.004007191,0.011107366574442785,gravity
711,0.067018114,0.004044326,0.011210299794243856,gravity
712,0.0695161,0.0040784488,0.011304883170177533,gravity
713,0.07164001,0.004109587,0.011391194147077954,gravity
714,0.07343233,0.004137799,0.011469394068349575,gravity
715,0.07493344,0.004163172,0.011539724303725463,gravity
716,0.076180935,0.0041858167,0.011602492051047698,gravity
717,0.077209026,0.0042058653,0.011658063882531206,gravity
718,0.078042835,0.0042232983,0.01170638558679209,gravity
719,0.07871353,0.0042383354,0.011748066396525574,gravity
720,0.07925343,0.0042513297,0.01178408469813628,gravity
721,0.079684354,0.004262454,0.01181491935884863,gravity
722,0.080025315,0.0042718826,0.011841054408875994,gravity
723,0.080292456,0.004279793,0.011862980332167913,gravity
724,0.080499634,0.004286353,0.011881164379223697,gravity
725,0.080658935,0.0042917305,0.011896069928300938,gravity
726,0.080779746,0.0042960816,0.011908130670470815,gravity
727,0.08086697,0.0042994046,0.011917341442744386,gravity
728,0.15828648,0.008126655,0.022525937470388793,gravity
729,0.14206745,0.0077210106,0.02140154948295615,gravity
730,0.122468375,0.0073086414,0.02025852052394631,gravity
731,0.10027183,0.0069164555,0.019171436422371072,gravity
732,0.075511605,0.0065473337,0.01814828303137739,gravity
733,0.048450995,0.0062042517,0.017197308225801042,gravity
734,0.019669203,0.0058902916,0.016327055461594766,gravity
735,-0.009877232,0.005608652,0.015546389590772982,gravity
736,-0.03885026,0.005362584,0.014864323901282204,gravity
737,-0.06563061,0.005155181,0.014289432827008832,gravity
738,-0.08852772,0.0049882582,0.013826746409930177,gravity
739,-0.1061407,0.004862834,0.0134790875142506,gravity
740,-0.11755072,0.0047792024,0.01324727318297026,gravity
741,-0.12248059,0.0047351075,0.013125048454985222,gravity
742,-0.12131137,0.0047264188,0.0131009644023153,gravity
743,-0.114929,0.0047475845,0.013159632736417124,gravity
744,-0.10449385,0.004792301,0.013283580611961752,gravity
745,-0.091217846,0.0048541976,0.013455149316018307,gravity
746,-0.0762034,0.004927329,0.01365785858788206,gravity
747,-0.060356908,0.005006488,0.013877276582711252,gravity
748,-0.044470556,0.0050855735,0.014096490639477212,gravity
749,-0.029012606,0.005160994,0.014305545224751403,gravity
750,-0.014185758,0.005231787,0.014501773654744976,gravity
751,-0.00017663019,0.0052959495,0.014679623134850186,gravity
752,0.012918935,0.005352048,0.01483512074507571,gravity
753,0.025065985,0.0053991317,0.014965629488819127,gravity
754,0.03626926,0.005436652,0.015069630156584078,gravity
755,0.046557084,0.0054643992,0.015146541912114524,gravity
756,0.055968907,0.0054824506,0.015196577728704346,gravity
757,0.06454876,0.0054911203,0.015220608860737605,gravity
758,0.07229669,0.0054892874,0.015215528479618103,gravity
759,0.07926376,0.00547775,0.015183548926107734,gravity
760,0.08552265,0.005458995,0.015131561499697615,gravity
761,0.091090225,0.00543394,0.015062112844683674,gravity
762,0.095973894,0.005403568,0.014977926437733127,gravity
763,0.10017093,0.00536891,0.014881858702478457,gravity
764,0.103670225,0.005331005,0.014776791877496863,gravity
765,0.10645208,0.005290893,0.014665606910618304,gravity
766,0.10849106,0.005249576,0.01455108278064113,gravity
767,0.10975712,0.005208002,0.014435844867442644,gravity
768,0.11020452,0.0051657124,0.014318624366490205,gravity
769,0.109805495,0.005123534,0.014201711063379849,gravity
770,0.10854825,0.0050834413,0.01409058030788519,gravity
771,0.10641334,0.0050459406,0.013986633851504135,gravity
772,0.103391826,0.005011396,0.013890881058574962,gravity
773,0.09948765,0.004980032,0.013803944069265254,gravity
774,0.094719104,0.004951945,0.013726091359000022,gravity
775,0.08911957,0.0049270988,0.01365722095874765,gravity
776,0.082737476,0.0049053454,0.013596923701634442,gravity
777,0.075635426,0.00488644,0.013544520654614445,gravity
778,0.06786791,0.0048687574,0.013495507109835254,gravity
779,0.0595174,0.0048518996,0.013448779478410392,gravity
780,0.050698984,0.004836753,0.013406795343076532,gravity
781,0.041514304,0.0048229,0.013368396903563295,gravity
782,0.03207066,0.0048099374,0.013332466372764614,gravity
783,0.022478212,0.004797494,0.013297975025133676,gravity
784,0.01284875,0.004785249,0.013264033535825127,gravity
785,0.003295345,0.004772937,0.013229906178914643,gravity
786,-0.0060694963,0.0047603617,0.01319504954981602,gravity
787,-0.015133926,0.0047474043,0.01315913321723693,gravity
788,-0.023819976,0.004732677,0.01311831075441515,gravity
789,-0.032018553,0.0047162324,0.013072729306535542,gravity
790,-0.039589286,0.0046995417,0.013026465053368278,gravity
791,-0.046427738,0.004682793,0.012980039456796558,gravity
792,-0.05243438,0.0046662358,0.012934145648085925,gravity
793,-0.057515856,0.0046501635,0.012889595507247598,gravity
794,-0.06158712,0.0046349135,0.012847324826027424,gravity
795,-0.06457336,0.00462084,0.01280831457232449,gravity
796,-0.0664132,0.0046083066,0.012773574110477075,gravity
797,-0.06706006,0.0045976695,0.01274408957137321,gravity
798,-0.06651197,0.0045880266,0.01271736077761745,gravity
799,-0.064755425,0.0045797275,0.012694357080383764,gravity
800,-0.06177681,0.004574277,0.012679248883990527,gravity
801,-0.05761413,0.0045718728,0.012672584756012885,gravity
802,-0.052330237,0.004572652,0.012674744176138121,gravity
803,-0.046010718,0.004576679,0.012685906558231989,gravity
804,-0.038763713,0.0045839613,0.012706092554250259,gravity
805,-0.030716257,0.004594436,0.012735126622568883,gravity
806,-0.022011489,0.004607984,0.012772679622642771,gravity
807,-0.012804081,0.0046244296,0.012818264942764087,gravity
808,-0.0032610134,0.0046424116,0.012868108438015797,gravity
809,0.0064599123,0.0046616755,0.012921505360407242,gravity
810,0.016204469,0.004683052,0.012980758403006812,gravity
811,0.025816862,0.004706197,0.013044912412860132,gravity
812,0.035150982,0.0047307434,0.013112951571892746,gravity
813,0.044072274,0.004756299,0.013183787780185006,gravity
814,0.052459154,0.0047824574,0.013256295506147427,gravity
815,0.060203806,0.0048087966,0.01332930404203728,gravity
816,0.06721163,0.004834885,0.013401616865167118,gravity
817,0.073400296,0.0048602847,0.013472021963882672,gravity
818,0.078705125,0.0048833885,0.013536062387979254,gravity
819,0.08306471,0.0049037333,0.013592455134704634,gravity
820,0.08641645,0.0049220473,0.013643218932735362,gravity
821,0.088708915,0.004937913,0.01368719598180106,gravity
822,0.08989413,0.004950926,0.013723267204048427,gravity
823,0.08992506,0.004960712,0.013750392257205531,gravity
824,0.08875413,0.0049669226,0.013767606953087343,gravity
825,0.08633291,0.004969238,0.013774024548342976,gravity
826,0.08261007,0.004967386,0.013768891246586812,gravity
827,0.077532016,0.0049611237,0.013751533277761841,gravity
828,0.07104287,0.004949029,0.013718008699810404,gravity
829,0.06308181,0.004930951,0.01366789931062815,gravity
830,0.053590387,0.004908042,0.013604398418876068,gravity
831,0.04251589,0.004880278,0.01352744019644514,gravity
832,0.029812535,0.0048477077,0.013437160171795106,gravity
833,0.01544797,0.0048104445,0.013333871996504232,gravity
834,-0.00058963476,0.0047686845,0.013218119075158722,gravity
835,-0.01828239,0.0047227154,0.013090699089550208,gravity
836,-0.03757293,0.004672939,0.01295272595454305,gravity
837,-0.058352027,0.0046198815,0.01280565821451353,gravity
838,-0.08046091,0.0045630387,0.012648097990205442,gravity
839,-0.103647724,0.0045033228,0.012482573855453418,gravity
840,-0.1275541,0.004443044,0.012315489207293499,gravity
841,-0.15174195,0.0043835565,0.012150598829434176,gravity
842,-0.17567873,0.004326474,0.011992373870299732,gravity
843,-0.19874686,0.0042736735,0.011846018622744288,gravity
844,-0.22026627,0.0042272536,0.011717349193811668,gravity
845,-0.23952913,0.004189456,0.011612579240694271,gravity
846,-0.25584558,0.004162532,0.011537949526276448,gravity
847,-0.26859584,0.004148571,0.011499251633404541,gravity
848,-0.27728963,0.0041482043,0.011498235815330089,gravity
849,-0.28159,0.004162591,0.011538113451175376,gravity
850,-0.2813531,0.0041932575,0.011623116901126086,gravity
851,-0.276648,0.0042398684,0.011752315536425322,gravity
852,-0.26773265,0.004301345,0.011922719986475323,gravity
853,-0.25502244,0.004375972,0.012129575138459973,gravity
854,-0.23904584,0.0044615674,0.012366833841580266,gravity
855,-0.22039667,0.0045556594,0.012627643518762159,gravity
856,-0.19968858,0.0046556722,0.012904865047045291,gravity
857,-0.17751667,0.0047590653,0.01319145610951198,gravity
858,-0.15443066,0.00486209,0.013477026190915273,gravity
859,-0.13091955,0.0049624173,0.013755118973582467,gravity
860,-0.107398316,0.005059394,0.014023924829889187,gravity
861,-0.084208935,0.0051513296,0.014278757056622803,gravity
862,-0.061624043,0.00523678,0.014515613046605574,gravity
863,-0.039857943,0.005314543,0.0147311613812223,gravity
864,-0.01907338,0.0053836363,0.014922678583805766,gravity
865,0.0006073147,0.00544328,0.015088002652736264,gravity
866,0.019092869,0.0054928884,0.015225509827991354,gravity
867,0.036315143,0.0055320575,0.015334081031717729,gravity
868,0.052219946,0.005558893,0.015408465504160779,gravity
869,0.06676071,0.005573284,0.015448354756731187,gravity
870,0.07989635,0.0055769943,0.015458639430704815,gravity
871,0.091583885,0.005570303,0.015440092683675816,gravity
872,0.10177603,0.0055536497,0.015393931690287403,gravity
873,0.11041638,0.005527629,0.015321806025506732,gravity
874,0.117440715,0.0054929773,0.015225756360713362,gravity
875,0.12277443,0.0054505826,0.015108244150885667,gravity
876,0.12633446,0.005401466,0.01497210000471142,gravity
877,0.12803225,0.005346775,0.014820504323379254,gravity
878,0.12777519,0.005286187,0.014652562619054864,gravity
879,0.12547854,0.005221146,0.014472278789663227,gravity
880,0.121079035,0.0051547205,0.014288156277992778,gravity
881,0.11454338,0.0050884252,0.014104395175548309,gravity
882,0.10588806,0.0050237942,0.013925247203724041,gravity
883,0.095197745,0.004962384,0.013755026039781501,gravity
884,0.08264507,0.0049057337,0.01359800018482897,gravity
885,0.06850739,0.0048553618,0.013458376184107421,gravity
886,0.053175904,0.0048127463,0.01334025216009003,gravity
887,0.037152015,0.0047792997,0.013247542949142512,gravity
888,0.021023441,0.004755003,0.013180195630628203,gravity
889,0.005441549,0.0047410754,0.013141590671557263,gravity
890,-0.00892351,0.0047398303,0.013138139213449146,gravity
891,-0.021455469,0.004751941,0.01317170896755383,gravity
892,-0.031638842,0.0047777183,0.013243159571530258,gravity
893,-0.039097976,0.004817032,0.013352130906899682,gravity
894,-0.043620024,0.004869281,0.01349695790972812,gravity
895,-0.045155745,0.0049333917,0.013674664116890172,gravity
896,-0.04380071,0.005007859,0.013881076542572994,gravity
897,-0.03976372,0.0050908322,0.014111067048009364,gravity
898,-0.033352684,0.005178712,0.014354656866320502,gravity
899,-0.024902282,0.0052691493,0.014605336759197044,gravity
900,-0.014730117,0.0053613223,0.01486082726702084,gravity
901,-0.0031591032,0.005453006,0.01511496119949997,gravity
902,0.009517703,0.0055420995,0.015361915995854437,gravity
903,0.023043495,0.0056266757,0.015596349253275901,gravity
904,0.037202742,0.005705008,0.015813474881014585,gravity
905,0.051820483,0.0057755816,0.01600909536906017,gravity
906,0.06675707,0.005837115,0.01617965729027292,gravity
907,0.08190674,0.005888553,0.016322235811416865,gravity
908,0.09716023,0.0059273457,0.016429764091376836,gravity
909,0.112460025,0.0059528938,0.016500579647713325,gravity
910,0.12779969,0.005966577,0.016538508255232787,gravity
911,0.1431551,0.0059682797,0.016543227227126308,gravity
912,0.15851246,0.0059580943,0.01651499471284102,gravity
913,0.17386171,0.005936331,0.016454670350035863,gravity
914,0.18919411,0.005903496,0.016363655890208748,gravity
915,0.20449838,0.0058603035,0.01624393263036639,gravity
916,0.21975464,0.0058076656,0.016098027853596188,gravity
917,0.2349332,0.0057466887,0.015929008375330036,gravity
918,0.24996509,0.0056771655,0.01573629981304807,gravity
919,0.26478654,0.005600704,0.015524359116954973,gravity
920,0.2793331,0.0055205137,0.01530208340774606,gravity
921,0.29349065,0.005438397,0.01507446787722328,gravity
922,0.30711818,0.0053562783,0.01484684589296432,gravity
923,0.32004943,0.0052761533,0.014624750888368397,gravity
924,0.33209458,0.005200073,0.014413867314261296,gravity
925,0.34304997,0.0051300526,0.01421978023393166,gravity
926,0.35270643,0.0050680256,0.014047850120649123,gravity
927,0.36086556,0.00501574,0.013902922439536305,gravity
928,0.36734128,0.0049735187,0.01378589038768027,gravity
929,0.37200466,0.0049425326,0.013700001485125906,gravity
930,0.37479445,0.004924643,0.013650413557826853,gravity
931,0.37569946,0.0049200645,0.01363772293100598,gravity
932,0.37477556,0.0049285325,0.013661195169486206,gravity
933,0.3721409,0.0049493345,0.013718855429996988,gravity
934,0.3679665,0.0049813427,0.013807577522733597,gravity
935,0.36246094,0.0050231125,0.013923357549771054,gravity
936,0.35585493,0.0050729383,0.01406146750398519,gravity
937,0.34838438,0.0051289606,0.01421675343166407,gravity
938,0.34027466,0.005187889,0.014380094912840615,gravity
939,0.3317366,0.005247667,0.01454579071697498,gravity
940,0.322957,0.0053077177,0.014712242898989434,gravity
941,0.31409296,0.0053662593,0.014874511769213158,gravity
942,0.3052736,0.005421648,0.015028040989904323,gravity
943,0.29660317,0.0054723956,0.015168706623645039,gravity
944,0.2881647,0.0055171847,0.015292855855758425,gravity
945,0.2800232,0.0055548856,0.015397357333450807,gravity
946,0.27223095,0.005584549,0.015479580513855938,gravity
947,0.2648311,0.0056054145,0.01553741631599077,gravity
948,0.257852,0.005615315,0.015564858892967841,gravity
949,0.2513293,0.005613869,0.01556085112280116,gravity
950,0.24531212,0.0056024874,0.015529302678867499,gravity
951,0.239846,0.0055811754,0.015470229050133682,gravity
952,0.23498365,0.005550111,0.015384123302043728,gravity
953,0.2307871,0.0055096364,0.015271932843068603,gravity
954,0.22733015,0.0054602507,0.015135042644992151,gravity
955,0.2246971,0.005402597,0.014975235229746805,gravity
956,0.22298543,0.00533746,0.014794684215677388,gravity
957,0.22230265,0.0052657435,0.014595896233915528,gravity
958,0.22275484,0.005187052,0.014377774149310924,gravity
959,0.22446539,0.0051026056,0.014143701010368206,gravity
960,0.22756375,0.0050150203,0.013900926944309996,gravity
961,0.23215751,0.004925515,0.013652831127399219,gravity
962,0.23833299,0.0048353216,0.013402827586074155,gravity
963,0.24614188,0.004745672,0.013154331637520326,gravity
964,0.25558695,0.00465777,0.012910679863341878,gravity
965,0.266609,0.004572778,0.012675093968638982,gravity
966,0.2790739,0.0044918084,0.012450657548557597,gravity
967,0.29276606,0.0044159056,0.012240265749147277,gravity
968,0.3073853,0.0043449434,0.012043568777907163,gravity
969,0.3225577,0.0042799027,0.011863284948515527,gravity
970,0.33785322,0.004222755,0.01170487928476809,gravity
971,0.3528046,0.004174255,0.01157044408793384,gravity
972,0.36693957,0.004135066,0.011461818672823568,gravity
973,0.37981066,0.004105729,0.011380500306230626,gravity
974,0.39102116,0.0040866258,0.01132754869163548,gravity
975,0.40024757,0.0040779416,0.011303477546437915,gravity
976,0.4072504,0.0040796427,0.01130819264608973,gravity
977,0.41187885,0.004091454,0.011340932449721895,gravity
978,0.41406405,0.0041118246,0.011397396187545235,gravity
979,0.41381258,0.0041400394,0.011475603853300268,gravity
980,0.41119555,0.004176238,0.011575941380410456,gravity
981,0.40633073,0.004219377,0.011695516204320714,gravity
982,0.39937055,0.0042683217,0.011831184064765007,gravity
983,0.39049053,0.0043219053,0.011979710349170808,gravity
984,0.37988058,0.004378965,0.012137872061690706,gravity
985,0.36773697,0.0044383905,0.012302590770167687,gravity
986,0.35425875,0.0044991374,0.012470972619299431,gravity
987,0.3396435,0.0045602713,0.012640427079383999,gravity
988,0.32407883,0.004620053,0.012806133209496248,gravity
989,0.30775887,0.004677864,0.012966376897307244,gravity
990,0.29087773,0.004734078,0.013122194612847209,gravity
991,0.27361763,0.004788246,0.013272340785033745,gravity
992,0.25615376,0.004840039,0.013415904146318486,gravity
993,0.2386536,0.00488923,0.0135522535213032,gravity
994,0.2212775,0.004935685,0.013681021047025729,gravity
995,0.20417428,0.0049793595,0.01380208023025698,gravity
996,0.18748298,0.0050202673,0.013915471084161257,gravity
997,0.17132841,0.005058485,0.014021405291285207,gravity
998,0.15583147,0.0050935266,0.014118535311514814,gravity
999,0.14109519,0.005125652,0.014207582672554803,gravity
1000,0.12718768,0.005155648,0.014290727446486184,gravity
1001,0.114167675,0.00518367,0.014368400742885663,gravity
1002,0.10207524,0.005209863,0.014441003984143521,gravity
1003,0.090932846,0.0052343546,0.01450889083500233,gravity
1004,0.0807466,0.0052572554,0.01457236849330417,gravity
1005,0.07150656,0.005278655,0.014631684782518289,gravity
1006,0.063189626,0.0052986233,0.014687034605477265,gravity
1007,0.055760797,0.0053172046,0.014738539292421252,gravity
1008,0.04919332,0.0053341356,0.014785469571162111,gravity
1009,0.04343337,0.0053495183,0.014828108115344445,gravity
1010,0.03840371,0.0053636837,0.0148673726462528,gravity
1011,0.03404288,0.005376629,0.014903255419403762,gravity
1012,0.03028761,0.005388357,0.014935764179280745,gravity
1013,0.027075859,0.005398876,0.014964920868586756,gravity
1014,0.024346607,0.0054082023,0.014990771954222278,gravity
1015,0.02204222,0.0054163598,0.015013383264296326,gravity
1016,0.020108528,0.0054233912,0.015032873547554582,gravity
1017,0.018495435,0.0054293456,0.01504937833245679,gravity
1018,0.017165208,0.0054341867,0.015062796940718567,gravity
1019,0.016073778,0.005438043,0.015073485618576953,gravity
1020,0.015176812,0.0054411017,0.015081964537167912,gravity
1021,0.01444301,0.005443451,0.015088476356971747,gravity
1022,0.013844899,0.0054451744,0.015093253412490872,gravity
1023,0.013359741,0.00544636,0.015096539654952827,gravity
1024,0.012967647,0.005447095,0.015098576454090677,gravity
1025,0.012652107,0.005447466,0.015099605179637487,gravity
1026,0.012399321,0.005447551,0.01509984138638161,gravity
1027,0.012206843,0.0054474412,0.015099536770033999,gravity
