dim,cohens_d,abs_d,stream
515,-0.018993118777871132,0.018993118777871132,gravity
516,0.06422658264636993,0.06422658264636993,gravity
517,0.15300345420837402,0.15300345420837402,gravity
518,0.2336290180683136,0.2336290180683136,gravity
519,0.28709641098976135,0.28709641098976135,gravity
520,0.3008248805999756,0.3008248805999756,gravity
521,0.2728531062602997,0.2728531062602997,gravity
522,0.21124489605426788,0.21124489605426788,gravity
523,0.12783671915531158,0.12783671915531158,gravity
524,0.034583110362291336,0.034583110362291336,gravity
525,-0.055896297097206116,0.055896297097206116,gravity
526,-0.12881813943386078,0.12881813943386078,gravity
527,-0.1786758005619049,0.1786758005619049,gravity
528,-0.3202080726623535,0.3202080726623535,gravity
529,-0.24276767671108246,0.24276767671108246,gravity
530,-0.1352921724319458,0.1352921724319458,gravity
531,-0.023607615381479263,0.023607615381479263,gravity
532,0.07806233316659927,0.07806233316659927,gravity
533,0.1603853851556778,0.1603853851556778,gravity
534,0.2176334112882614,0.2176334112882614,gravity
535,0.2478903979063034,0.2478903979063034,gravity
536,0.2539287209510803,0.2539287209510803,gravity
537,0.24294909834861755,0.24294909834861755,gravity
538,0.225202277302742,0.225202277302742,gravity
539,0.2123088389635086,0.2123088389635086,gravity
540,0.21200929582118988,0.21200929582118988,gravity
541,0.22947680950164795,0.22947680950164795,gravity
542,0.2673127353191376,0.2673127353191376,gravity
543,0.325032502412796,0.325032502412796,gravity
544,0.3982263505458832,0.3982263505458832,gravity
545,0.47783124446868896,0.47783124446868896,gravity
546,0.5504449605941772,0.5504449605941772,gravity
547,0.6009405255317688,0.6009405255317688,gravity
548,0.6166887879371643,0.6166887879371643,gravity
549,0.5937040448188782,0.5937040448188782,gravity
550,0.5375674366950989,0.5375674366950989,gravity
551,0.4567221701145172,0.4567221701145172,gravity
552,0.35906800627708435,0.35906800627708435,gravity
553,0.25037330389022827,0.25037330389022827,gravity
554,0.13472656905651093,0.13472656905651093,gravity
555,0.016129393130540848,0.016129393130540848,gravity
556,-0.09953783452510834,0.09953783452510834,gravity
557,-0.20348769426345825,0.20348769426345825,gravity
558,-0.28487715125083923,0.28487715125083923,gravity
559,-0.33777353167533875,0.33777353167533875,gravity
560,-0.36458614468574524,0.36458614468574524,gravity
561,-0.37152916193008423,0.37152916193008423,gravity
562,-0.36584147810935974,0.36584147810935974,gravity
563,-0.35370969772338867,0.35370969772338867,gravity
564,-0.3400464653968811,0.3400464653968811,gravity
565,-0.3290679156780243,0.3290679156780243,gravity
566,-0.32464471459388733,0.32464471459388733,gravity
567,-0.3299076557159424,0.3299076557159424,gravity
568,-0.34760984778404236,0.34760984778404236,gravity
569,-0.3759251832962036,0.3759251832962036,gravity
570,-0.4088265299797058,0.4088265299797058,gravity
571,-0.43864360451698303,0.43864360451698303,gravity
572,-0.4553571045398712,0.4553571045398712,gravity
573,-0.4496920108795166,0.4496920108795166,gravity
574,-0.41774970293045044,0.41774970293045044,gravity
575,-0.36285120248794556,0.36285120248794556,gravity
576,-0.2925954759120941,0.2925954759120941,gravity
577,-0.21464402973651886,0.21464402973651886,gravity
578,-0.1349034160375595,0.1349034160375595,gravity
579,-0.05739960819482803,0.05739960819482803,gravity
580,0.01632244698703289,0.01632244698703289,gravity
581,0.0857517197728157,0.0857517197728157,gravity
582,0.15081782639026642,0.15081782639026642,gravity
583,0.21120034158229828,0.21120034158229828,gravity
584,0.26574626564979553,0.26574626564979553,gravity
585,0.31241920590400696,0.31241920590400696,gravity
586,0.34916412830352783,0.34916412830352783,gravity
587,0.3750714063644409,0.3750714063644409,gravity
588,0.39084145426750183,0.39084145426750183,gravity
589,0.39694228768348694,0.39694228768348694,gravity
590,0.39272740483283997,0.39272740483283997,gravity
591,0.3770904242992401,0.3770904242992401,gravity
592,0.34876516461372375,0.34876516461372375,gravity
593,0.3073595464229584,0.3073595464229584,gravity
594,0.25446608662605286,0.25446608662605286,gravity
595,0.19428721070289612,0.19428721070289612,gravity
596,0.13314466178417206,0.13314466178417206,gravity
597,0.07788746058940887,0.07788746058940887,gravity
598,0.03502226248383522,0.03502226248383522,gravity
599,0.007337043061852455,0.007337043061852455,gravity
600,-0.006889949087053537,0.006889949087053537,gravity
601,-0.010952726006507874,0.010952726006507874,gravity
602,-0.01001552864909172,0.01001552864909172,gravity
603,-0.010251964442431927,0.010251964442431927,gravity
604,-0.017411695793271065,0.017411695793271065,gravity
605,-0.035194091498851776,0.035194091498851776,gravity
606,-0.0643591433763504,0.0643591433763504,gravity
607,-0.10295127332210541,0.10295127332210541,gravity
608,-0.14713524281978607,0.14713524281978607,gravity
609,-0.19004102051258087,0.19004102051258087,gravity
610,-0.22448214888572693,0.22448214888572693,gravity
611,-0.24351802468299866,0.24351802468299866,gravity
612,-0.24066781997680664,0.24066781997680664,gravity
613,-0.21147772669792175,0.21147772669792175,gravity
614,-0.15605643391609192,0.15605643391609192,gravity
615,-0.08198822289705276,0.08198822289705276,gravity
616,-0.005109238438308239,0.005109238438308239,gravity
617,0.05550955981016159,0.05550955981016159,gravity
618,0.08499793708324432,0.08499793708324432,gravity
619,0.08127480745315552,0.08127480745315552,gravity
620,0.0529593750834465,0.0529593750834465,gravity
621,0.009221937507390976,0.009221937507390976,gravity
622,-0.04129582643508911,0.04129582643508911,gravity
623,-0.09100206196308136,0.09100206196308136,gravity
624,-0.1335662454366684,0.1335662454366684,gravity
625,-0.16437798738479614,0.16437798738479614,gravity
626,-0.18086974322795868,0.18086974322795868,gravity
627,-0.1814010888338089,0.1814010888338089,gravity
628,-0.12520647048950195,0.12520647048950195,gravity
629,-0.0991373360157013,0.0991373360157013,gravity
630,-0.06592470407485962,0.06592470407485962,gravity
631,-0.02601751498878002,0.02601751498878002,gravity
632,0.01611638069152832,0.01611638069152832,gravity
633,0.055552929639816284,0.055552929639816284,gravity
634,0.08619167655706406,0.08619167655706406,gravity
635,0.10167033970355988,0.10167033970355988,gravity
636,0.0983118787407875,0.0983118787407875,gravity
637,0.07748012244701385,0.07748012244701385,gravity
638,0.04423079267144203,0.04423079267144203,gravity
639,0.005526835098862648,0.005526835098862648,gravity
640,-0.033409371972084045,0.033409371972084045,gravity
641,-0.06923040002584457,0.06923040002584457,gravity
642,-0.09946776926517487,0.09946776926517487,gravity
643,-0.12211885303258896,0.12211885303258896,gravity
644,-0.13553780317306519,0.13553780317306519,gravity
645,-0.1390465497970581,0.1390465497970581,gravity
646,-0.13419999182224274,0.13419999182224274,gravity
647,-0.12504102289676666,0.12504102289676666,gravity
648,-0.11660150438547134,0.11660150438547134,gravity
649,-0.11191899329423904,0.11191899329423904,gravity
650,-0.11131013929843903,0.11131013929843903,gravity
651,-0.11441417038440704,0.11441417038440704,gravity
652,-0.12048749625682831,0.12048749625682831,gravity
653,-0.12865890562534332,0.12865890562534332,gravity
654,-0.13790227472782135,0.13790227472782135,gravity
655,-0.146841898560524,0.146841898560524,gravity
656,-0.1535501778125763,0.1535501778125763,gravity
657,-0.15563350915908813,0.15563350915908813,gravity
658,-0.15068984031677246,0.15068984031677246,gravity
659,-0.1371655911207199,0.1371655911207199,gravity
660,-0.1149769276380539,0.1149769276380539,gravity
661,-0.08424772322177887,0.08424772322177887,gravity
662,-0.044718608260154724,0.044718608260154724,gravity
663,0.003947087563574314,0.003947087563574314,gravity
664,0.060741305351257324,0.060741305351257324,gravity
665,0.12138629704713821,0.12138629704713821,gravity
666,0.17799973487854004,0.17799973487854004,gravity
667,0.22231794893741608,0.22231794893741608,gravity
668,0.24942484498023987,0.24942484498023987,gravity
669,0.25888940691947937,0.25888940691947937,gravity
670,0.25236979126930237,0.25236979126930237,gravity
671,0.23131777346134186,0.23131777346134186,gravity
672,0.19795368611812592,0.19795368611812592,gravity
673,0.15621891617774963,0.15621891617774963,gravity
674,0.11132506281137466,0.11132506281137466,gravity
675,0.06804965436458588,0.06804965436458588,gravity
676,0.0295108612626791,0.0295108612626791,gravity
677,-0.002724573016166687,0.002724573016166687,gravity
678,-0.02732745371758938,0.02732745371758938,gravity
679,-0.043531712144613266,0.043531712144613266,gravity
680,-0.05110905319452286,0.05110905319452286,gravity
681,-0.05017872899770737,0.05017872899770737,gravity
682,-0.04208783805370331,0.04208783805370331,gravity
683,-0.02886364981532097,0.02886364981532097,gravity
684,-0.012420247308909893,0.012420247308909893,gravity
685,0.0056611024774611,0.0056611024774611,gravity
686,0.02380124107003212,0.02380124107003212,gravity
687,0.04012587293982506,0.04012587293982506,gravity
688,0.052632976323366165,0.052632976323366165,gravity
689,0.06004496291279793,0.06004496291279793,gravity
690,0.06232538819313049,0.06232538819313049,gravity
691,0.05974786728620529,0.05974786728620529,gravity
692,0.05226178839802742,0.05226178839802742,gravity
693,0.03921562433242798,0.03921562433242798,gravity
694,0.0197453536093235,0.0197453536093235,gravity
695,-0.005870584864169359,0.005870584864169359,gravity
696,-0.034403108060359955,0.034403108060359955,gravity
697,-0.060137856751680374,0.060137856751680374,gravity
698,-0.0781283974647522,0.0781283974647522,gravity
699,-0.08633728325366974,0.08633728325366974,gravity
700,-0.08503197878599167,0.08503197878599167,gravity
701,-0.07432784885168076,0.07432784885168076,gravity
702,-0.05387738719582558,0.05387738719582558,gravity
703,-0.0232829749584198,0.0232829749584198,gravity
704,0.016769062727689743,0.016769062727689743,gravity
705,0.0625649243593216,0.0625649243593216,gravity
706,0.10541167855262756,0.10541167855262756,gravity
707,0.1327393651008606,0.1327393651008606,gravity
708,0.13273057341575623,0.13273057341575623,gravity
709,0.10266935080289841,0.10266935080289841,gravity
710,0.04834207147359848,0.04834207147359848,gravity
711,-0.0238205399364233,0.0238205399364233,gravity
712,-0.10716601461172104,0.10716601461172104,gravity
713,-0.19401878118515015,0.19401878118515015,gravity
714,-0.274228572845459,0.274228572845459,gravity
715,-0.3350695073604584,0.3350695073604584,gravity
716,-0.3648804724216461,0.3648804724216461,gravity
717,-0.3598053455352783,0.3598053455352783,gravity
718,-0.32698413729667664,0.32698413729667664,gravity
719,-0.2819291353225708,0.2819291353225708,gravity
720,-0.23723077774047852,0.23723077774047852,gravity
721,-0.19975782930850983,0.19975782930850983,gravity
722,-0.17211470007896423,0.17211470007896423,gravity
723,-0.15357187390327454,0.15357187390327454,gravity
724,-0.14014095067977905,0.14014095067977905,gravity
725,-0.12531167268753052,0.12531167268753052,gravity
726,-0.10387957096099854,0.10387957096099854,gravity
727,-0.07712016254663467,0.07712016254663467,gravity
728,0.15990585088729858,0.15990585088729858,gravity
729,0.2020832747220993,0.2020832747220993,gravity
730,0.22980156540870667,0.22980156540870667,gravity
731,0.23736628890037537,0.23736628890037537,gravity
732,0.22632934153079987,0.22632934153079987,gravity
733,0.2014419436454773,0.2014419436454773,gravity
734,0.16846083104610443,0.16846083104610443,gravity
735,0.13274532556533813,0.13274532556533813,gravity
736,0.09931813180446625,0.09931813180446625,gravity
737,0.07316578179597855,0.07316578179597855,gravity
738,0.05915069952607155,0.05915069952607155,gravity
739,0.05817021429538727,0.05817021429538727,gravity
740,0.06755445152521133,0.06755445152521133,gravity
741,0.0850171372294426,0.0850171372294426,gravity
742,0.10880652070045471,0.10880652070045471,gravity
743,0.13775601983070374,0.13775601983070374,gravity
744,0.17082363367080688,0.17082363367080688,gravity
745,0.20657677948474884,0.20657677948474884,gravity
746,0.242971733212471,0.242971733212471,gravity
747,0.27757367491722107,0.27757367491722107,gravity
748,0.30798667669296265,0.30798667669296265,gravity
749,0.3316446840763092,0.3316446840763092,gravity
750,0.3458891808986664,0.3458891808986664,gravity
751,0.34749770164489746,0.34749770164489746,gravity
752,0.33331620693206787,0.33331620693206787,gravity
753,0.3024372458457947,0.3024372458457947,gravity
754,0.2582538425922394,0.2582538425922394,gravity
755,0.2077236920595169,0.2077236920595169,gravity
756,0.1580759882926941,0.1580759882926941,gravity
757,0.11412854492664337,0.11412854492664337,gravity
758,0.07835135608911514,0.07835135608911514,gravity
759,0.049741994589567184,0.049741994589567184,gravity
760,0.02481025457382202,0.02481025457382202,gravity
761,-0.00038960445090197027,0.00038960445090197027,gravity
762,-0.030245261266827583,0.030245261266827583,gravity
763,-0.0686500146985054,0.0686500146985054,gravity
764,-0.11805517226457596,0.11805517226457596,gravity
765,-0.1789291352033615,0.1789291352033615,gravity
766,-0.24969372153282166,0.24969372153282166,gravity
767,-0.32695654034614563,0.32695654034614563,gravity
768,-0.40626832842826843,0.40626832842826843,gravity
769,-0.48093560338020325,0.48093560338020325,gravity
770,-0.5445953607559204,0.5445953607559204,gravity
771,-0.5922303199768066,0.5922303199768066,gravity
772,-0.6200680136680603,0.6200680136680603,gravity
773,-0.6263795495033264,0.6263795495033264,gravity
774,-0.6120700240135193,0.6120700240135193,gravity
775,-0.5804798603057861,0.5804798603057861,gravity
776,-0.536403477191925,0.536403477191925,gravity
777,-0.4850555658340454,0.4850555658340454,gravity
778,-0.4322997033596039,0.4322997033596039,gravity
779,-0.38254013657569885,0.38254013657569885,gravity
780,-0.33756697177886963,0.33756697177886963,gravity
781,-0.29781606793403625,0.29781606793403625,gravity
782,-0.2616206705570221,0.2616206705570221,gravity
783,-0.22573886811733246,0.22573886811733246,gravity
784,-0.18601101636886597,0.18601101636886597,gravity
785,-0.13832025229930878,0.13832025229930878,gravity
786,-0.08056442439556122,0.08056442439556122,gravity
787,-0.015317313373088837,0.015317313373088837,gravity
788,0.04964318871498108,0.04964318871498108,gravity
789,0.10599008947610855,0.10599008947610855,gravity
790,0.1503404676914215,0.1503404676914215,gravity
791,0.18242409825325012,0.18242409825325012,gravity
792,0.2025589495897293,0.2025589495897293,gravity
793,0.2101658582687378,0.2101658582687378,gravity
794,0.20398569107055664,0.20398569107055664,gravity
795,0.1836792379617691,0.1836792379617691,gravity
796,0.1514849066734314,0.1514849066734314,gravity
797,0.11201836913824081,0.11201836913824081,gravity
798,0.070840023458004,0.070840023458004,gravity
799,0.03270244598388672,0.03270244598388672,gravity
800,0.0011497470550239086,0.0011497470550239086,gravity
801,-0.02033108100295067,0.02033108100295067,gravity
802,-0.030401289463043213,0.030401289463043213,gravity
803,-0.030659154057502747,0.030659154057502747,gravity
804,-0.023863784968852997,0.023863784968852997,gravity
805,-0.012045000679790974,0.012045000679790974,gravity
806,0.00403368566185236,0.00403368566185236,gravity
807,0.024594439193606377,0.024594439193606377,gravity
808,0.05067143589258194,0.05067143589258194,gravity
809,0.0827161893248558,0.0827161893248558,gravity
810,0.11987286806106567,0.11987286806106567,gravity
811,0.16048820316791534,0.16048820316791534,gravity
812,0.2019779086112976,0.2019779086112976,gravity
813,0.24102221429347992,0.24102221429347992,gravity
814,0.2733927369117737,0.2733927369117737,gravity
815,0.29410189390182495,0.29410189390182495,gravity
816,0.2992970645427704,0.2992970645427704,gravity
817,0.289352685213089,0.289352685213089,gravity
818,0.2699069380760193,0.2699069380760193,gravity
819,0.24898633360862732,0.24898633360862732,gravity
820,0.23205718398094177,0.23205718398094177,gravity
821,0.22213591635227203,0.22213591635227203,gravity
822,0.22002211213111877,0.22002211213111877,gravity
823,0.2240256369113922,0.2240256369113922,gravity
824,0.2294924408197403,0.2294924408197403,gravity
825,0.23073723912239075,0.23073723912239075,gravity
826,0.22552528977394104,0.22552528977394104,gravity
827,0.22821782529354095,0.22821782529354095,gravity
828,0.42196303606033325,0.42196303606033325,gravity
829,0.3821375370025635,0.3821375370025635,gravity
830,0.33151116967201233,0.33151116967201233,gravity
831,0.28375160694122314,0.28375160694122314,gravity
832,0.24154742062091827,0.24154742062091827,gravity
833,0.20714348554611206,0.20714348554611206,gravity
834,0.18261365592479706,0.18261365592479706,gravity
835,0.16973136365413666,0.16973136365413666,gravity
836,0.16959592700004578,0.16959592700004578,gravity
837,0.182125061750412,0.182125061750412,gravity
838,0.20635190606117249,0.20635190606117249,gravity
839,0.23774464428424835,0.23774464428424835,gravity
840,0.26994672417640686,0.26994672417640686,gravity
841,0.29668328166007996,0.29668328166007996,gravity
842,0.31097477674484253,0.31097477674484253,gravity
843,0.30558863282203674,0.30558863282203674,gravity
844,0.27419692277908325,0.27419692277908325,gravity
845,0.21319803595542908,0.21319803595542908,gravity
846,0.12360762059688568,0.12360762059688568,gravity
847,0.012260223738849163,0.012260223738849163,gravity
848,-0.10906082391738892,0.10906082391738892,gravity
849,-0.22503890097141266,0.22503890097141266,gravity
850,-0.3246878385543823,0.3246878385543823,gravity
851,-0.4048992395401001,0.4048992395401001,gravity
852,-0.4679124355316162,0.4679124355316162,gravity
853,-0.5179173946380615,0.5179173946380615,gravity
854,-0.5583792924880981,0.5583792924880981,gravity
855,-0.590339720249176,0.590339720249176,gravity
856,-0.6113362312316895,0.6113362312316895,gravity
857,-0.6157872080802917,0.6157872080802917,gravity
858,-0.6000727415084839,0.6000727415084839,gravity
859,-0.5672985911369324,0.5672985911369324,gravity
860,-0.5262417197227478,0.5262417197227478,gravity
861,-0.4865800142288208,0.4865800142288208,gravity
862,-0.452828049659729,0.452828049659729,gravity
863,-0.4242264926433563,0.4242264926433563,gravity
864,-0.3966183364391327,0.3966183364391327,gravity
865,-0.36413249373435974,0.36413249373435974,gravity
866,-0.32076090574264526,0.32076090574264526,gravity
867,-0.262490838766098,0.262490838766098,gravity
868,-0.18956105411052704,0.18956105411052704,gravity
869,-0.10826888680458069,0.10826888680458069,gravity
870,-0.02794099599123001,0.02794099599123001,gravity
871,0.04404521360993385,0.04404521360993385,gravity
872,0.10381440073251724,0.10381440073251724,gravity
873,0.15016013383865356,0.15016013383865356,gravity
874,0.1828448623418808,0.1828448623418808,gravity
875,0.2011919617652893,0.2011919617652893,gravity
876,0.20328550040721893,0.20328550040721893,gravity
877,0.1860673427581787,0.1860673427581787,gravity
878,0.1465902030467987,0.1465902030467987,gravity
879,0.08826202154159546,0.08826202154159546,gravity
880,0.021590668708086014,0.021590668708086014,gravity
881,-0.04144955798983574,0.04144955798983574,gravity
882,-0.09241345524787903,0.09241345524787903,gravity
883,-0.12786464393138885,0.12786464393138885,gravity
884,-0.1474405825138092,0.1474405825138092,gravity
885,-0.1518685519695282,0.1518685519695282,gravity
886,-0.14214368164539337,0.14214368164539337,gravity
887,-0.11965465545654297,0.11965465545654297,gravity
888,-0.08679644763469696,0.08679644763469696,gravity
889,-0.048672642558813095,0.048672642558813095,gravity
890,-0.011188043281435966,0.011188043281435966,gravity
891,0.02046366222202778,0.02046366222202778,gravity
892,0.04295127093791962,0.04295127093791962,gravity
893,0.05521504953503609,0.05521504953503609,gravity
894,0.05791047587990761,0.05791047587990761,gravity
895,0.05272201821208,0.05272201821208,gravity
896,0.042050544172525406,0.042050544172525406,gravity
897,0.028943028301000595,0.028943028301000595,gravity
898,0.017160438001155853,0.017160438001155853,gravity
899,0.010282466188073158,0.010282466188073158,gravity
900,0.010197757743299007,0.010197757743299007,gravity
901,0.018043525516986847,0.018043525516986847,gravity
902,0.03418545052409172,0.03418545052409172,gravity
903,0.058043889701366425,0.058043889701366425,gravity
904,0.08776004612445831,0.08776004612445831,gravity
905,0.1203828752040863,0.1203828752040863,gravity
906,0.15283502638339996,0.15283502638339996,gravity
907,0.1828324943780899,0.1828324943780899,gravity
908,0.20908601582050323,0.20908601582050323,gravity
909,0.23016037046909332,0.23016037046909332,gravity
910,0.24481865763664246,0.24481865763664246,gravity
911,0.25239574909210205,0.25239574909210205,gravity
912,0.25274279713630676,0.25274279713630676,gravity
913,0.24624685943126678,0.24624685943126678,gravity
914,0.23364345729351044,0.23364345729351044,gravity
915,0.21576032042503357,0.21576032042503357,gravity
916,0.19337964057922363,0.19337964057922363,gravity
917,0.16732163727283478,0.16732163727283478,gravity
918,0.1393362581729889,0.1393362581729889,gravity
919,0.11233512312173843,0.11233512312173843,gravity
920,0.08958945423364639,0.08958945423364639,gravity
921,0.07496676594018936,0.07496676594018936,gravity
922,0.07092630863189697,0.07092630863189697,gravity
923,0.07740078866481781,0.07740078866481781,gravity
924,0.09210382401943207,0.09210382401943207,gravity
925,0.11154119670391083,0.11154119670391083,gravity
926,0.1318283975124359,0.1318283975124359,gravity
927,0.14807549118995667,0.14807549118995667,gravity
928,0.11770779639482498,0.11770779639482498,gravity
929,0.10680749267339706,0.10680749267339706,gravity
930,0.09354520589113235,0.09354520589113235,gravity
931,0.07410645484924316,0.07410645484924316,gravity
932,0.047783125191926956,0.047783125191926956,gravity
933,0.015280492603778839,0.015280492603778839,gravity
934,-0.020835235714912415,0.020835235714912415,gravity
935,-0.0571339912712574,0.0571339912712574,gravity
936,-0.09110472351312637,0.09110472351312637,gravity
937,-0.12200124561786652,0.12200124561786652,gravity
938,-0.15046042203903198,0.15046042203903198,gravity
939,-0.17738890647888184,0.17738890647888184,gravity
940,-0.20323209464550018,0.20323209464550018,gravity
941,-0.22770629823207855,0.22770629823207855,gravity
942,-0.2495892196893692,0.2495892196893692,gravity
943,-0.26690319180488586,0.26690319180488586,gravity
944,-0.27743396162986755,0.27743396162986755,gravity
945,-0.27934327721595764,0.27934327721595764,gravity
946,-0.2714887857437134,0.2714887857437134,gravity
947,-0.2534444034099579,0.2534444034099579,gravity
948,-0.22585119307041168,0.22585119307041168,gravity
949,-0.19167089462280273,0.19167089462280273,gravity
950,-0.15612514317035675,0.15612514317035675,gravity
951,-0.12478364259004593,0.12478364259004593,gravity
952,-0.10110213607549667,0.10110213607549667,gravity
953,-0.085952527821064,0.085952527821064,gravity
954,-0.07874975353479385,0.07874975353479385,gravity
955,-0.07860880345106125,0.07860880345106125,gravity
956,-0.08499614894390106,0.08499614894390106,gravity
957,-0.09800127893686295,0.09800127893686295,gravity
958,-0.11882005631923676,0.11882005631923676,gravity
959,-0.14865006506443024,0.14865006506443024,gravity
960,-0.1880386620759964,0.1880386620759964,gravity
961,-0.23545394837856293,0.23545394837856293,gravity
962,-0.2836707830429077,0.2836707830429077,gravity
963,-0.32100775837898254,0.32100775837898254,gravity
964,-0.34106558561325073,0.34106558561325073,gravity
965,-0.3478373885154724,0.3478373885154724,gravity
966,-0.3485909402370453,0.3485909402370453,gravity
967,-0.3474697768688202,0.3474697768688202,gravity
968,-0.3450050950050354,0.3450050950050354,gravity
969,-0.33831870555877686,0.33831870555877686,gravity
970,-0.3232825994491577,0.3232825994491577,gravity
971,-0.2962277829647064,0.2962277829647064,gravity
972,-0.25457248091697693,0.25457248091697693,gravity
973,-0.19765467941761017,0.19765467941761017,gravity
974,-0.12747162580490112,0.12747162580490112,gravity
975,-0.04918266460299492,0.04918266460299492,gravity
976,0.029335519298911095,0.029335519298911095,gravity
977,0.09943623095750809,0.09943623095750809,gravity
978,0.15349222719669342,0.15349222719669342,gravity
979,0.18768881261348724,0.18768881261348724,gravity
980,0.20294803380966187,0.20294803380966187,gravity
981,0.2022431343793869,0.2022431343793869,gravity
982,0.19050496816635132,0.19050496816635132,gravity
983,0.17396150529384613,0.17396150529384613,gravity
984,0.1592126041650772,0.1592126041650772,gravity
985,0.15227776765823364,0.15227776765823364,gravity
986,0.15799234807491302,0.15799234807491302,gravity
987,0.1797783076763153,0.1797783076763153,gravity
988,0.22060897946357727,0.22060897946357727,gravity
989,0.2793504595756531,0.2793504595756531,gravity
990,0.3504613935947418,0.3504613935947418,gravity
991,0.4269309341907501,0.4269309341907501,gravity
992,0.5007665157318115,0.5007665157318115,gravity
993,0.5657323598861694,0.5657323598861694,gravity
994,0.6190376281738281,0.6190376281738281,gravity
995,0.6608787775039673,0.6608787775039673,gravity
996,0.6926435232162476,0.6926435232162476,gravity
997,0.7151131629943848,0.7151131629943848,gravity
998,0.7273004651069641,0.7273004651069641,gravity
999,0.7247437834739685,0.7247437834739685,gravity
1000,0.6994951367378235,0.6994951367378235,gravity
1001,0.6425898671150208,0.6425898671150208,gravity
1002,0.5490850210189819,0.5490850210189819,gravity
1003,0.42460569739341736,0.42460569739341736,gravity
1004,0.285836786031723,0.285836786031723,gravity
1005,0.15215006470680237,0.15215006470680237,gravity
1006,0.037002209573984146,0.037002209573984146,gravity
1007,-0.05404830351471901,0.05404830351471901,gravity
1008,-0.12016076594591141,0.12016076594591141,gravity
1009,-0.16530679166316986,0.16530679166316986,gravity
1010,-0.19579468667507172,0.19579468667507172,gravity
1011,-0.21737974882125854,0.21737974882125854,gravity
1012,-0.23561851680278778,0.23561851680278778,gravity
1013,-0.2552352249622345,0.2552352249622345,gravity
1014,-0.2794216275215149,0.2794216275215149,gravity
1015,-0.3088679909706116,0.3088679909706116,gravity
1016,-0.34055235981941223,0.34055235981941223,gravity
1017,-0.367193341255188,0.367193341255188,gravity
1018,-0.379393994808197,0.379393994808197,gravity
1019,-0.370811402797699,0.370811402797699,gravity
1020,-0.34355127811431885,0.34355127811431885,gravity
1021,-0.30405116081237793,0.30405116081237793,gravity
1022,-0.2583744525909424,0.2583744525909424,gravity
1023,-0.21050934493541718,0.21050934493541718,gravity
1024,-0.1627567708492279,0.1627567708492279,gravity
1025,-0.11663072556257248,0.11663072556257248,gravity
1026,-0.07366418838500977,0.07366418838500977,gravity
1027,-0.0375068262219429,0.0375068262219429,gravity
