dim,icc,sd,SEM,MDC,stream
685,0.14955398,0.0026622617,0.002455128,0.006805267315617165,gravity
686,0.14840336,0.002666758,0.0024609375,0.006821370678129086,gravity
687,0.14739475,0.0026707535,0.0024660837,0.0068356353712038295,gravity
688,0.14639825,0.0026748525,0.0024713115,0.006850125945044811,gravity
689,0.14541395,0.0026790518,0.002476618,0.006864834655168616,gravity
690,0.14455548,0.0026827794,0.0024813092,0.006877838288194133,gravity
691,0.14372958,0.0026864754,0.0024859267,0.0068906373377828,gravity
692,0.14291304,0.0026902545,0.0024906103,0.006903619673478929,gravity
693,0.14216654,0.0026937972,0.0024949762,0.006915721074186729,gravity
694,0.1414886,0.0026970943,0.0024990167,0.006926920887950431,gravity
695,0.14081784,0.0027004573,0.00250311,0.006938267201525378,gravity
696,0.14017214,0.0027037892,0.00250714,0.00694943732810266,gravity
697,0.13962136,0.0027066963,0.0025106394,0.00695913729357854,gravity
698,0.13907598,0.002709656,0.0025141812,0.006968954717052864,gravity
699,0.1385363,0.0027126663,0.002517763,0.006978883144789455,gravity
700,0.13807863,0.0027152882,0.002520866,0.006987484038994182,gravity
701,0.13764028,0.0027178626,0.0025238977,0.0069958874488718565,gravity
702,0.13720632,0.0027204768,0.0025269608,0.007004377984187937,gravity
703,0.13681585,0.0027228948,0.002529779,0.007012189586458067,gravity
704,0.13646814,0.0027251083,0.0025323455,0.007019303539847331,gravity
705,0.13612342,0.002727353,0.002534937,0.0070264871935873194,gravity
706,0.13579315,0.002729558,0.0025374715,0.007033512085417324,gravity
707,0.13552134,0.0027314378,0.0025396184,0.00703946307554727,gravity
708,0.1352517,0.0027333405,0.0025417837,0.007045465050193025,gravity
709,0.13498412,0.0027352674,0.002543969,0.0070515225269699115,gravity
710,0.13476558,0.0027369044,0.002545813,0.0070566338860230705,gravity
711,0.13455817,0.0027384988,0.0025476015,0.007061591000781569,gravity
712,0.13435215,0.0027401093,0.002549403,0.007066584901836284,gravity
713,0.13417113,0.0027415743,0.002551033,0.007071102517161046,gravity
714,0.13401435,0.002742891,0.002552489,0.007075138683766911,gravity
715,0.13385881,0.0027442204,0.0025539557,0.007079203892185579,gravity
716,0.13371047,0.0027455152,0.0025553794,0.0070831503518585665,gravity
717,0.1335948,0.0027465886,0.0025565492,0.00708639270891451,gravity
718,0.13347977,0.0027476705,0.0025577259,0.007089654427178987,gravity
719,0.13336544,0.00274876,0.002558909,0.007092933570531147,gravity
720,0.13327718,0.0027496612,0.0025598782,0.007095620260902144,gravity
721,0.1331944,0.0027505294,0.0025608088,0.007098199819252583,gravity
722,0.13311224,0.002751403,0.0025617434,0.007100790348954524,gravity
723,0.1330425,0.0027521832,0.002562573,0.007103089815154828,gravity
724,0.13298483,0.0027528685,0.0025632964,0.007105094990985404,gravity
725,0.13292745,0.0027535572,0.0025640223,0.007107107265925777,gravity
726,0.13287994,0.0027541346,0.0025646302,0.007108792336441913,gravity
727,0.13287994,0.0027541346,0.0025646302,0.007108792336441913,gravity
728,0.48115343,0.0053897332,0.003882279,0.010761128146096035,gravity
729,0.48115343,0.0053897332,0.003882279,0.010761128146096035,gravity
730,0.484472,0.005314521,0.0038158407,0.010576970784250224,gravity
731,0.48842728,0.0052256626,0.0037376191,0.010360151708980005,gravity
732,0.4923338,0.0051384056,0.00366115,0.01014819036093114,gravity
733,0.49617642,0.005052404,0.003586223,0.009940503322353116,gravity
734,0.49994376,0.004967678,0.0035128763,0.00973719643451926,gravity
735,0.5036044,0.004884715,0.003441543,0.009539470737732337,gravity
736,0.5071321,0.0048034675,0.0033722527,0.009347407549068192,gravity
737,0.51052296,0.0047234036,0.0033046175,0.009159932321453151,gravity
738,0.513734,0.0046452754,0.0032392796,0.008978824995325173,gravity
739,0.51672775,0.004569181,0.0031763932,0.008804512808019251,gravity
740,0.5195108,0.004494426,0.003115416,0.00863549268437948,gravity
741,0.52203345,0.0044216267,0.003056897,0.008473286415396684,gravity
742,0.52424586,0.004351037,0.003001125,0.008318694264356965,gravity
743,0.5261485,0.0042822296,0.002947753,0.008170754624569766,gravity
744,0.52772546,0.004215196,0.002896777,0.008029455879309966,gravity
745,0.52889365,0.004150538,0.0028488124,0.007896505041796708,gravity
746,0.5296297,0.0040881634,0.0028038074,0.007771757548339598,gravity
747,0.5300128,0.004027243,0.0027609009,0.007652826807299929,gravity
748,0.5298952,0.003968854,0.0027212126,0.007542816420405809,gravity
749,0.5292319,0.0039131115,0.0026848852,0.007442122001684965,gravity
750,0.5281852,0.0038588026,0.0026505645,0.007346990058176139,gravity
751,0.5266032,0.0038069072,0.0026192982,0.007260324125785915,gravity
752,0.524414,0.0037577844,0.0025914712,0.007183191652478173,gravity
753,0.5217516,0.0037105998,0.0025660843,0.007112822694685218,gravity
754,0.51863426,0.0036652875,0.0025429958,0.0070488248652474115,gravity
755,0.51488894,0.003622843,0.002523307,0.00699425013600344,gravity
756,0.5105711,0.0035829921,0.0025066324,0.006948030413615805,gravity
757,0.505986,0.0035442042,0.002491084,0.006904932363417581,gravity
758,0.5008016,0.0035083354,0.0024787784,0.006870823076968396,gravity
759,0.4950214,0.003475477,0.002469738,0.006845764510135562,gravity
760,0.48909864,0.0034434323,0.0024612744,0.006822304533754076,gravity
761,0.48273614,0.0034138795,0.0024552986,0.00680574037447903,gravity
762,0.47586992,0.0033873322,0.0024523211,0.006797487336654308,gravity
763,0.4688255,0.0033622936,0.0024504976,0.006792432770479518,gravity
764,0.4616566,0.0033386436,0.002449626,0.006790017137028006,gravity
765,0.45410627,0.0033179508,0.0024514555,0.006795087837543241,gravity
766,0.44631913,0.0032996791,0.0024552825,0.0068056958436994,gravity
767,0.43876982,0.003281385,0.0024582592,0.006813946945403267,gravity
768,0.43097186,0.0032659597,0.0024636425,0.006828868628820955,gravity
769,0.42296708,0.0032534453,0.0024714042,0.006850382803744704,gravity
770,0.4153476,0.0032405125,0.002477779,0.0068680531334007,gravity
771,0.40771416,0.0032296784,0.002485564,0.006889631845686231,gravity
772,0.39999753,0.0032216245,0.0024954646,0.0069170750680369215,gravity
773,0.3925633,0.003214178,0.002505073,0.006943708346497244,gravity
774,0.3854381,0.003207205,0.0025142564,0.006969163172731422,gravity
775,0.37833014,0.003202864,0.0025253315,0.006999861659610411,gravity
776,0.37137777,0.0032003827,0.0025374459,0.007033441094319363,gravity
777,0.36501527,0.0031965277,0.0025471826,0.007060429973643105,gravity
778,0.35874295,0.0031951515,0.0025586302,0.007092161058310612,gravity
779,0.35258788,0.003196254,0.0025717674,0.007128575619322661,gravity
780,0.34705347,0.003195627,0.0025822297,0.00715757548283954,gravity
781,0.34175485,0.0031964958,0.0025933909,0.007188512757957124,gravity
782,0.33661425,0.003199689,0.0026060985,0.00722373660464429,gravity
783,0.33191577,0.003202565,0.002617662,0.0072557890853734725,gravity
784,0.3276553,0.003205022,0.00262801,0.007284472070444001,gravity
785,0.32357398,0.003209655,0.0026397847,0.0073171099050445484,gravity
786,0.31976545,0.00321555,0.0026520677,0.007351156590252804,gravity
787,0.31655282,0.0032190133,0.002661186,0.007376431357247609,gravity
788,0.31352684,0.0032245202,0.0026716336,0.007405390562226566,gravity
789,0.31069455,0.0032320605,0.0026833995,0.007438003872629636,gravity
790,0.3084284,0.0032369592,0.0026918806,0.007461512252032459,gravity
791,0.30642208,0.003242861,0.0027006976,0.007485951905565801,gravity
792,0.3046046,0.0032506813,0.0027107552,0.007513830109734904,gravity
793,0.30318055,0.0032575736,0.0027192826,0.0075374669184876735,gravity
794,0.30214104,0.0032634814,0.0027262457,0.0075567674619022905,gravity
795,0.30128077,0.0032712084,0.0027343845,0.007579327142086914,gravity
796,0.3006618,0.0032797947,0.0027427757,0.0076025864072732565,gravity
797,0.30052748,0.0032854022,0.002747729,0.007616316085618824,gravity
798,0.30056095,0.0032927499,0.0027538082,0.007633166790780185,gravity
799,0.3007598,0.0033018256,0.002761006,0.007653117870801567,gravity
800,0.30140907,0.0033078578,0.0027647654,0.007663538718608556,gravity
801,0.3022719,0.003314614,0.0027687012,0.007674448114244237,gravity
802,0.30328637,0.0033230346,0.002773716,0.007688348816598528,gravity
803,0.30461016,0.0033302673,0.0027771113,0.007697759654693624,gravity
804,0.3062391,0.0033362887,0.002778872,0.007702639969991602,gravity
805,0.30800605,0.0033439235,0.002781682,0.0077104289841851085,gravity
806,0.30995634,0.0033522216,0.0027846524,0.007718662660801295,gravity
807,0.31228998,0.0033574193,0.0027842503,0.007717548100563315,gravity
808,0.3147487,0.0033641884,0.002784872,0.007719271248122902,gravity
809,0.3173248,0.0033725214,0.0027865176,0.007723832748853676,gravity
810,0.32025582,0.0033777773,0.0027848624,0.007719244787804572,gravity
811,0.3233463,0.0033836493,0.0027833548,0.007715065993629167,gravity
812,0.32653984,0.0033910528,0.0027828545,0.007713679085724466,gravity
813,0.32996815,0.0033972438,0.00278083,0.007708067562117494,gravity
814,0.3336309,0.0034022147,0.0027772766,0.007698217869962279,gravity
815,0.33738208,0.0034086937,0.0027747226,0.007691138766748377,gravity
816,0.34125662,0.0034157757,0.0027723464,0.007684552083604875,gravity
817,0.3454308,0.0034198635,0.002766856,0.007669333528322989,gravity
818,0.34967834,0.0034254414,0.0027623624,0.007656877817499004,gravity
819,0.35398823,0.0034325037,0.00275887,0.007647197213231658,gravity
820,0.35856864,0.0034366262,0.0027523735,0.007629189998547159,gravity
821,0.36324814,0.0034413391,0.0027460763,0.007611735223679516,gravity
822,0.36797285,0.003447519,0.0027407822,0.007597060718357455,gravity
823,0.37285691,0.003452554,0.0027341591,0.00757870242042486,gravity
824,0.37790135,0.0034564408,0.0027262066,0.007556659039134496,gravity
825,0.38297254,0.0034617798,0.0027192659,0.007537420451587191,gravity
826,0.38809806,0.0034677095,0.0027125867,0.0075189066186127,gravity
827,0.39343658,0.0034708066,0.00270314,0.007492721874816765,gravity
828,0.39878225,0.0034753415,0.0026947183,0.007469378065686487,gravity
829,0.4041215,0.0034813078,0.0026873318,0.00744890358766105,gravity
830,0.40964177,0.003484485,0.002677296,0.007421086048612023,gravity
831,0.41518688,0.003488241,0.0026675651,0.007394113303628725,gravity
832,0.4207042,0.0034934154,0.0026588903,0.007370067973375874,gravity
833,0.42629594,0.0034975032,0.0026491226,0.007342993259360961,gravity
834,0.4319634,0.0035004972,0.0026382618,0.007312888516210368,gravity
835,0.4375811,0.0035048898,0.0026284778,0.007285768626042207,gravity
836,0.44317186,0.0035098554,0.0026190863,0.007259736835793696,gravity
837,0.44888422,0.0035120873,0.002607274,0.007226995096040679,gravity
838,0.4545243,0.0035156994,0.0025965665,0.007197315008730614,gravity
839,0.46007726,0.0035206885,0.002586982,0.007170748203752927,gravity
840,0.4657215,0.0035229598,0.0025750848,0.007137770902629404,gravity
841,0.47130808,0.0035257745,0.0025636328,0.0071060275558631585,gravity
842,0.47678488,0.0035299456,0.002553337,0.007077489134483023,gravity
843,0.48225254,0.0035330297,0.00254218,0.00704656347609056,gravity
844,0.48771304,0.0035350132,0.0025301583,0.007013240900081501,gravity
845,0.49304247,0.0035383326,0.0025193265,0.0069832168286331365,gravity
846,0.49826506,0.003542172,0.0025090356,0.006954691960098975,gravity
847,0.5035327,0.0035432852,0.0024966141,0.006920261277588114,gravity
848,0.5086494,0.0035457048,0.0024854115,0.006889209125966558,gravity
849,0.51360095,0.003549432,0.002475456,0.006861614240815679,gravity
850,0.5185774,0.003550423,0.0024634476,0.006828328451102836,gravity
851,0.5234233,0.0035518934,0.002452033,0.0067966890094890604,gravity
852,0.5280861,0.0035546424,0.0024418966,0.006768592023663516,gravity
853,0.5326784,0.0035562557,0.0024310893,0.006738635716445023,gravity
854,0.53720444,0.0035567128,0.0024195989,0.006706785883031837,gravity
855,0.54153156,0.0035584243,0.0024094197,0.00667857079383423,gravity
856,0.5456911,0.0035605873,0.0023999228,0.006652246649336845,gravity
857,0.54985714,0.0035599708,0.0023884801,0.006620529117515313,gravity
858,0.5538106,0.0035605838,0.0023783778,0.0065925270016115875,gravity
859,0.55754054,0.0035624234,0.0023696395,0.00656830548436107,gravity
860,0.5612706,0.0035614774,0.0023590033,0.006538823526751677,gravity
861,0.5648221,0.003560932,0.0023490763,0.006511307377182173,gravity
862,0.5681394,0.0035615892,0.0023405377,0.006487639590495748,gravity
863,0.5713598,0.0035610502,0.0023314415,0.006462426133994636,gravity
864,0.57448894,0.0035592956,0.0023217716,0.006435622476899209,gravity
865,0.5773757,0.003558721,0.0023135087,0.006412718812576286,gravity
866,0.5800625,0.003558531,0.0023060201,0.006391961660906243,gravity
867,0.5827568,0.0035555272,0.00229667,0.0063660447471617036,gravity
868,0.5852025,0.0035536825,0.002288741,0.00634406654860674,gravity
869,0.5873911,0.003552995,0.0022822537,0.006326084503493336,gravity
870,0.5895912,0.0035495085,0.0022739272,0.006303004652172747,gravity
871,0.59159094,0.00354637,0.0022663746,0.006282070022757802,gravity
872,0.5933299,0.0035443704,0.0022602694,0.006265147035751246,gravity
873,0.59497356,0.003541162,0.002253655,0.006246813262016128,gravity
874,0.59652805,0.0035367254,0.0022465081,0.006227002873443432,gravity
875,0.59781873,0.0035334148,0.0022408126,0.006211215744004244,gravity
876,0.5989001,0.003530453,0.0022359223,0.006197660316535488,gravity
877,0.6000126,0.0035247384,0.002229205,0.006179041287661293,gravity
878,0.6008601,0.0035201323,0.0022239322,0.006164425511338454,gravity
879,0.60143787,0.0035166373,0.0022201156,0.006153846546995098,gravity
880,0.60205334,0.0035104468,0.0022144956,0.006138268518608085,gravity
881,0.6024644,0.00350459,0.0022096587,0.006124861527071429,gravity
882,0.6026058,0.0034998343,0.0022062678,0.006115462305701453,gravity
883,0.6026658,0.0034939456,0.0022023895,0.006104712317349374,gravity
884,0.6026487,0.0034869055,0.002197999,0.006092542507038085,gravity
885,0.60236275,0.0034809601,0.0021950407,0.006084342389850025,gravity
886,0.6018709,0.003475386,0.0021928807,0.0060783552587974805,gravity
887,0.6014346,0.0034672548,0.0021889484,0.006067455543766067,gravity
888,0.60073143,0.0034602133,0.0021864292,0.006060472601221221,gravity
889,0.59975994,0.00345427,0.0021853277,0.0060574193386353,gravity
890,0.5988489,0.003445872,0.0021824944,0.006049565787080011,gravity
891,0.59773904,0.0034378537,0.002180426,0.006043832287859272,gravity
892,0.5963641,0.0034309283,0.0021797493,0.006041956832125878,gravity
893,0.5949229,0.0034230435,0.002178619,0.006038823543211347,gravity
894,0.59341806,0.003414186,0.002177014,0.006034374982863693,gravity
895,0.59165245,0.003406424,0.0021767758,0.006033714765652659,gravity
896,0.5896938,0.0033991034,0.0021773009,0.00603517008316085,gravity
897,0.58780754,0.0033895683,0.0021761782,0.006032058091575708,gravity
898,0.5856664,0.0033811294,0.0021763907,0.00603264731768878,gravity
899,0.5832725,0.0033737984,0.0021779365,0.006036931953137507,gravity
900,0.58095556,0.0033643956,0.0021778957,0.006036819012754388,gravity
901,0.5784562,0.0033554588,0.0021785789,0.0060387125389490814,gravity
902,0.57571256,0.0033476327,0.0021805593,0.006044202086942284,gravity
903,0.57292175,0.0033391006,0.002182143,0.006048591918290717,gravity
904,0.57008564,0.0033298547,0.0021833144,0.006051838792961985,gravity
905,0.56701535,0.0033217215,0.0021857447,0.006058575202784821,gravity
906,0.5637794,0.0033141351,0.0021888867,0.006067284519757344,gravity
907,0.5606332,0.003304776,0.0021905627,0.006071929919058435,gravity
908,0.5572648,0.003296534,0.0021934595,0.006079959657611389,gravity
909,0.5536807,0.0032894171,0.0021975653,0.006091340175988081,gravity
910,0.55019426,0.0032806918,0.0022002799,0.00609886458699828,gravity
911,0.546562,0.0032725376,0.002203655,0.006108219922962243,gravity
912,0.5427292,0.0032655091,0.002208196,0.006120807290004264,gravity
913,0.53888375,0.0032580635,0.0022124057,0.006132475645014505,gravity
914,0.535028,0.0032501912,0.0022162683,0.0061431823933341895,gravity
915,0.5309893,0.003243442,0.0022212502,0.00615699145263475,gravity
916,0.52683455,0.0032373376,0.002226868,0.006172563027285585,gravity
917,0.52280205,0.0032299287,0.002231219,0.006184623769455462,gravity
918,0.5186057,0.0032236367,0.0022366424,0.006199656457135415,gravity
919,0.51425517,0.0032184678,0.002243124,0.006217622367908373,gravity
920,0.5100406,0.0032121448,0.0022484083,0.006232269767538485,gravity
921,0.5057399,0.0032064742,0.002254268,0.006248511885378239,gravity
922,0.5013062,0.003201913,0.0022611353,0.0062675471802359295,gravity
923,0.49691343,0.0031971864,0.0022677195,0.006285797700774348,gravity
924,0.49256527,0.003192277,0.002274001,0.006303209235609597,gravity
925,0.48810574,0.0031884592,0.00228124,0.0063232745467613335,gravity
926,0.4835985,0.0031853393,0.0022890193,0.006344837770080038,gravity
927,0.4792611,0.0031813036,0.0022957,0.006363355475296235,gravity
928,0.4748342,0.0031783376,0.0023032879,0.006384388201501089,gravity
929,0.47032782,0.0031764403,0.002311768,0.00640789399940944,gravity
930,0.46600693,0.0031737408,0.0023192058,0.006428510459630798,gravity
931,0.46166924,0.0031717033,0.0023271113,0.0064504234754503625,gravity
932,0.45727262,0.003170703,0.0023358578,0.006474667580777504,gravity
933,0.4529753,0.0031696893,0.0023443378,0.006498172733312238,gravity
934,0.4487798,0.0031686297,0.0023525239,0.006520863424341279,gravity
935,0.4445441,0.0031685673,0.0023614988,0.0065457406411875045,gravity
936,0.44032508,0.003169172,0.0023709026,0.006571806636237761,gravity
937,0.4363187,0.0031691063,0.0023793243,0.006595150445368039,gravity
938,0.4322886,0.0031699897,0.0023884801,0.006620529117515313,gravity
939,0.42824286,0.003171822,0.0023983615,0.0066479187738557235,gravity
940,0.42441824,0.0031730419,0.002407295,0.006672681114197976,gravity
941,0.42063054,0.0031748516,0.0024165804,0.0066984192594503784,gravity
942,0.41684008,0.0031775564,0.0024265382,0.006726020598337435,gravity
943,0.4131862,0.0031802729,0.002436209,0.006752826836927334,gravity
944,0.4096687,0.0031829602,0.0024455646,0.0067787592396387,gravity
945,0.4061586,0.0031864846,0.0024555405,0.006806410917667947,gravity
946,0.40270394,0.0031905645,0.0024658255,0.006834919651861664,gravity
947,0.39947525,0.0031940571,0.0024751879,0.0068608707704079465,gravity
948,0.39626142,0.0031983238,0.0024851172,0.006888393373713629,gravity
949,0.3930671,0.0032033632,0.002495609,0.006917475199679972,gravity
950,0.3900962,0.0032078312,0.0025051986,0.006944056202877251,gravity
951,0.38718575,0.0032127476,0.0025150175,0.006971272899088085,gravity
952,0.3842989,0.0032183714,0.0025253475,0.006999906190390041,gravity
953,0.38155282,0.0032239333,0.0025353467,0.00702762240578107,gravity
954,0.3789451,0.0032293897,0.0025449863,0.0070543421643061805,gravity
955,0.3763631,0.0032354887,0.0025550874,0.007082341053341817,gravity
956,0.37384492,0.0032419828,0.0025653797,0.007110869794117685,gravity
957,0.37153256,0.003247862,0.002574773,0.007136906747355139,gravity
958,0.36924618,0.0032543207,0.002584582,0.0071640956925004065,gravity
959,0.36698776,0.0032613508,0.002594798,0.007192413396103247,gravity
960,0.36492428,0.0032677662,0.0026041365,0.007218298041166895,gravity
961,0.36291945,0.003274463,0.0026135887,0.007244498273929658,gravity
962,0.36094102,0.0032816697,0.002623405,0.007271707871030696,gravity
963,0.35908294,0.0032887037,0.0026328473,0.0072978803527278925,gravity
964,0.35734195,0.003295522,0.0026418867,0.007322936338066255,gravity
965,0.35562527,0.003302789,0.0026512463,0.007348879712129125,gravity
966,0.3539623,0.0033102862,0.0026606913,0.007375059938309735,gravity
967,0.35246482,0.0033171128,0.0026692664,0.007398829048654159,gravity
968,0.35098904,0.0033243317,0.002678122,0.007423375188834441,gravity
969,0.34953552,0.0033319388,0.0026872545,0.007448689323619933,gravity
970,0.34823373,0.0033388776,0.002695544,0.0074716665605352875,gravity
971,0.3469768,0.0033459475,0.0027038553,0.0074947044625707174,gravity
972,0.34573933,0.0033533527,0.0027124058,0.007518405163311651,gravity
973,0.34459174,0.003360487,0.0027205592,0.007541005502034197,gravity
974,0.34353152,0.003367319,0.0027282943,0.007562446104365516,gravity
975,0.34248775,0.0033744369,0.002736234,0.0075844539901069,gravity
976,0.3414817,0.0033816488,0.002744179,0.007606476074067876,gravity
977,0.3405963,0.0033881653,0.0027513148,0.007626255484706917,gravity
978,0.33972427,0.003394924,0.0027586254,0.007646519570932944,gravity
979,0.33886617,0.0034019246,0.0027661095,0.0076672644605042485,gravity
980,0.33811554,0.0034082443,0.0027728209,0.007685867355037998,gravity
981,0.3373948,0.0034145874,0.0027794933,0.0077043624721775715,gravity
982,0.33668524,0.003421131,0.0027863106,0.007723259011707431,gravity
983,0.33603668,0.0034273562,0.002792745,0.007741093911635972,gravity
984,0.3354476,0.0034332376,0.002798778,0.007757816832821003,gravity
985,0.33486736,0.0034392858,0.0028049324,0.00777487599366092,gravity
986,0.3343106,0.0034453387,0.0028110447,0.007791818341876011,gravity
987,0.333835,0.0034507306,0.0028164494,0.007806799399666537,gravity
988,0.33336627,0.0034562577,0.0028219528,0.007822054095871021,gravity
989,0.33290446,0.003461922,0.0028275566,0.007837586948104786,gravity
990,0.33251286,0.0034669582,0.0028325007,0.00785129145687926,gravity
991,0.33213928,0.003471953,0.0028373755,0.007864803644315622,gravity
992,0.3317711,0.0034770581,0.0028423304,0.007878537840276515,gravity
993,0.3314411,0.0034818498,0.0028469502,0.00789134334360136,gravity
994,0.3311481,0.0034863143,0.0028512252,0.007903193048598208,gravity
995,0.33085915,0.0034908638,0.0028555624,0.007915215068351017,gravity
996,0.3305836,0.0034953728,0.0028598397,0.007927071227084043,gravity
997,0.33035782,0.0034993142,0.0028635473,0.007937348156574259,gravity
998,0.33013526,0.0035033238,0.0028673047,0.007947763196018687,gravity
999,0.32991552,0.003507403,0.002871114,0.00795832215377989,gravity
1000,0.32973772,0.0035109594,0.0028744068,0.007967449027483144,gravity
1001,0.32956997,0.003514452,0.002877626,0.007976372608496783,gravity
1002,0.32940426,0.0035179975,0.002880885,0.007985405903025452,gravity
1003,0.32926026,0.0035212776,0.0028838806,0.007993709279992364,gravity
1004,0.32913715,0.0035242839,0.0028866075,0.008001267895804309,gravity
1005,0.32901573,0.003527331,0.002889365,0.008008911055560187,gravity
1006,0.32890105,0.0035303228,0.0028920628,0.008016388999669903,gravity
1007,0.328814,0.003532877,0.0028943426,0.008022708498135626,gravity
1008,0.3287281,0.0035354625,0.0028966463,0.008029093824710367,gravity
1009,0.3286431,0.0035380782,0.002898973,0.008035543043273273,gravity
1010,0.32858035,0.0035403054,0.0029009334,0.008040977089135344,gravity
1011,0.32852244,0.0035424707,0.0029028328,0.008046242047109544,gravity
1012,0.32846534,0.0035446587,0.0029047492,0.008051554117357846,gravity
1013,0.32841885,0.0035466503,0.002906482,0.008056356987821684,gravity
1014,0.3283827,0.0035484417,0.002908028,0.00806064226864403,gravity
1015,0.3283471,0.0035502478,0.0029095854,0.00806495917277365,gravity
1016,0.3283143,0.0035520084,0.0029110995,0.008069156037410352,gravity
1017,0.32829458,0.0035534673,0.002912338,0.008072588779683552,gravity
1018,0.3282751,0.0035549384,0.0029135856,0.008076047336901466,gravity
1019,0.32825586,0.003556421,0.0029148427,0.008079531709064093,gravity
1020,0.32824612,0.0035576457,0.0029158676,0.008082372643729751,gravity
1021,0.32823846,0.0035588262,0.0029168515,0.008085099992638671,gravity
1022,0.32823083,0.0035600138,0.0029178415,0.008087844121261656,gravity
1023,0.32822752,0.0035610744,0.0029187181,0.008090273952932759,gravity
1024,0.32822797,0.003562006,0.0029194804,0.008092386906157512,gravity
1025,0.3282284,0.0035629426,0.0029202474,0.00809451276685462,gravity
1026,0.32822892,0.0035637273,0.0029208893,0.00809629206191896,gravity
1027,0.32822892,0.0035637273,0.0029208893,0.00809629206191896,gravity
